lat,lon,pml_52,pml_60,pml_70,pml_77,ins_52,ins_60,ins_70,ins_77,risk_52,risk_60,risk_70,risk_77,gc_check
47.9,-103.0,0.04,0.02,0.0,0.0,0.349163,0.155006,0.0,0.0,1.482944,0.818176,0.204544,0.051136,1.78092
47.9,-97.6,0.05,0.02,0.0,0.0,0.405892,0.18377,0.0,0.0,1.227264,0.664768,0.204544,0.051136,2.1114
47.9,-98.5,0.06,0.03,0.0,0.0,0.465817,0.214132,0.000799,0.0,1.636352,0.869312,0.25568,0.102272,2.46024
47.9,-99.4,0.07,0.03,0.0,0.0,0.523345,0.256479,0.019176,0.0,1.994304,1.124992,0.357952,0.153408,2.94678
48.8,-100.3,0.06,0.03,0.0,0.0,0.449038,0.205343,0.0,0.0,1.227264,0.664768,0.204544,0.102272,2.35926
48.8,-101.2,0.06,0.03,0.0,0.0,0.47141,0.218127,0.002397,0.0,1.2784,0.715904,0.204544,0.102272,2.50614
48.8,-102.1,0.06,0.03,0.0,0.0,0.453033,0.20774,0.0,0.0,1.124992,0.613632,0.204544,0.102272,2.3868
48.8,-103.0,0.04,0.02,0.0,0.0,0.29563,0.12784,0.0,0.0,0.971584,0.51136,0.153408,0.051136,1.4688
48.8,-103.9,0.03,0.01,0.0,0.0,0.268464,0.114257,0.0,0.0,1.02272,0.51136,0.153408,0.051136,1.31274
48.8,-97.6,0.04,0.02,0.0,0.0,0.299625,0.130237,0.0,0.0,0.920448,0.51136,0.153408,0.051136,1.49634
48.8,-98.5,0.04,0.02,0.0,0.0,0.329188,0.145418,0.0,0.0,1.124992,0.613632,0.153408,0.051136,1.67076
48.8,-99.4,0.05,0.02,0.0,0.0,0.381922,0.171785,0.0,0.0,1.227264,0.664768,0.204544,0.051136,1.9737
40.7,-100.3,0.1,0.06,0.01,0.0,0.807789,0.440249,0.100674,0.006392,9.306752,5.36928,1.840896,0.715904,5.05818
40.7,-101.2,0.11,0.06,0.01,0.0,0.8789,0.472209,0.114257,0.011985,8.744256,5.164736,1.840896,0.818176,5.42538
40.7,-95.8,0.1,0.06,0.01,0.0,0.837352,0.453832,0.106267,0.008789,6.545408,3.681792,1.176128,0.51136,5.21424
40.7,-96.7,0.11,0.06,0.01,0.0,0.871709,0.469013,0.113458,0.011186,8.079488,4.60224,1.53408,0.664768,5.38866
40.7,-97.6,0.11,0.06,0.01,0.0,0.868513,0.468214,0.112659,0.011186,8.9488,5.1136,1.738624,0.715904,5.37948
40.7,-98.5,0.1,0.06,0.01,0.0,0.837352,0.453832,0.106267,0.008789,8.9488,5.011328,1.636352,0.664768,5.21424
40.7,-99.4,0.1,0.06,0.01,0.0,0.819774,0.445842,0.103071,0.007191,8.9488,5.062464,1.636352,0.664768,5.12244
41.6,-100.3,0.1,0.05,0.01,0.0,0.788613,0.432259,0.096679,0.004794,7.823808,4.448832,1.482944,0.613632,4.96638
41.6,-101.2,0.1,0.05,0.01,0.0,0.781422,0.429063,0.09588,0.003995,7.056768,4.09088,1.431808,0.562496,4.92966
41.6,-102.1,0.11,0.06,0.01,0.0,0.858925,0.46342,0.111061,0.010387,6.954496,4.09088,1.431808,0.613632,5.3244
41.6,-103.0,0.11,0.06,0.01,0.0,0.850136,0.459425,0.108664,0.009588,5.420416,3.170432,1.124992,0.51136,5.2785
41.6,-103.9,0.11,0.06,0.02,0.0,0.914056,0.488189,0.121448,0.014382,3.988608,2.403392,0.920448,0.460224,5.60898
41.6,-96.7,0.1,0.05,0.01,0.0,0.796603,0.435455,0.098277,0.005593,5.931776,3.272704,1.073856,0.460224,5.0031
41.6,-97.6,0.1,0.05,0.01,0.0,0.794206,0.434656,0.098277,0.005593,7.056768,3.988608,1.329536,0.51136,4.99392
41.6,-98.5,0.1,0.05,0.01,0.0,0.798201,0.436254,0.099076,0.005593,8.335168,4.755648,1.585216,0.664768,5.01228
41.6,-99.4,0.1,0.05,0.01,0.0,0.794206,0.434656,0.098277,0.005593,8.744256,5.011328,1.687488,0.664768,4.99392
42.5,-100.3,0.1,0.05,0.01,0.0,0.780623,0.428264,0.09588,0.003995,7.005632,4.09088,1.431808,0.613632,4.92048
42.5,-101.2,0.1,0.05,0.01,0.0,0.771834,0.424269,0.093483,0.003196,7.41472,4.295424,1.53408,0.613632,4.87458
42.5,-102.1,0.1,0.05,0.01,0.0,0.802196,0.438651,0.099875,0.005593,7.210176,4.244288,1.482944,0.613632,5.03982
42.5,-103.0,0.1,0.06,0.01,0.0,0.821372,0.446641,0.103071,0.007191,5.215872,3.06816,1.073856,0.460224,5.13162
42.5,-103.9,0.1,0.06,0.01,0.0,0.806191,0.43945,0.100674,0.006392,3.426112,2.096576,0.818176,0.357952,5.049
42.5,-96.7,0.09,0.05,0.01,0.0,0.753457,0.416279,0.090287,0.002397,4.295424,2.403392,0.76704,0.306816,4.78278
42.5,-97.6,0.09,0.05,0.01,0.0,0.747864,0.413882,0.089488,0.001598,5.420416,3.06816,0.971584,0.357952,4.75524
42.5,-98.5,0.1,0.05,0.01,0.0,0.797402,0.436254,0.099076,0.005593,6.954496,4.039744,1.329536,0.562496,5.01228
42.5,-99.4,0.1,0.06,0.01,0.0,0.82297,0.44744,0.10387,0.007191,7.41472,4.397696,1.53408,0.664768,5.1408
43.4,-71.5,0.01,0.0,0.0,0.0,0.05593,0.023171,0.0,0.0,0.357952,0.204544,0.051136,0.0,0.26622
43.4,-72.4,0.0,0.0,0.0,0.0,0.023171,0.009588,0.0,0.0,0.409088,0.204544,0.051136,0.0,0.11016
44.3,-71.5,0.01,0.0,0.0,0.0,0.040749,0.016779,0.0,0.0,0.25568,0.153408,0.051136,0.0,0.19278
38.9,-73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
38.9,-74.2,0.0,0.0,0.0,0.0,0.011186,0.004794,0.0,0.0,0.25568,0.102272,0.051136,0.0,0.05508
39.8,-73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.102272,0.0,0.0,0.0
39.8,-74.2,0.01,0.0,0.0,0.0,0.090287,0.037553,0.0,0.0,0.51136,0.25568,0.051136,0.0,0.43146
39.8,-75.1,0.03,0.01,0.0,0.0,0.252484,0.106267,0.0,0.0,1.02272,0.460224,0.102272,0.051136,1.22094
40.7,-74.2,0.02,0.01,0.0,0.0,0.146217,0.059925,0.0,0.0,0.76704,0.357952,0.102272,0.0,0.6885
40.7,-75.1,0.03,0.01,0.0,0.0,0.211735,0.087091,0.0,0.0,1.02272,0.460224,0.102272,0.051136,1.00062
31.7,-106.6,0.04,0.02,0.0,0.0,0.345967,0.153408,0.0,0.0,0.664768,0.357952,0.153408,0.051136,1.76256
31.7,-106.6,0.04,0.02,0.0,0.0,0.345967,0.153408,0.0,0.0,0.664768,0.357952,0.153408,0.051136,1.76256
32.6,-103.0,0.1,0.05,0.01,0.0,0.769437,0.42347,0.093483,0.003196,6.13632,3.528384,1.176128,0.51136,4.8654
32.6,-103.9,0.08,0.04,0.01,0.0,0.60724,0.317203,0.046342,0.0,3.528384,1.943168,0.613632,0.204544,3.64446
32.6,-104.8,0.06,0.03,0.0,0.0,0.473008,0.219725,0.003196,0.0,1.943168,1.073856,0.306816,0.102272,2.5245
32.6,-105.7,0.04,0.02,0.0,0.0,0.355555,0.158202,0.0,0.0,0.920448,0.51136,0.153408,0.051136,1.81764
32.6,-105.7,0.04,0.02,0.0,0.0,0.345967,0.153408,0.0,0.0,0.664768,0.357952,0.153408,0.051136,1.76256
31.7,-106.6,0.04,0.02,0.0,0.0,0.345967,0.153408,0.0,0.0,0.664768,0.357952,0.153408,0.051136,1.76256
32.6,-108.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.0,0.0,0.0
33.5,-103.9,0.09,0.05,0.01,0.0,0.729487,0.405892,0.085493,0.0,4.34656,2.505664,0.818176,0.306816,4.66344
33.5,-104.8,0.07,0.03,0.0,0.0,0.548913,0.274856,0.027166,0.0,2.352256,1.329536,0.409088,0.153408,3.15792
32.6,-105.7,0.04,0.02,0.0,0.0,0.345967,0.153408,0.0,0.0,0.664768,0.357952,0.153408,0.051136,1.76256
32.6,-105.7,0.04,0.02,0.0,0.0,0.355555,0.158202,0.0,0.0,0.920448,0.51136,0.153408,0.051136,1.81764
32.6,-105.7,0.04,0.02,0.0,0.0,0.345967,0.153408,0.0,0.0,0.664768,0.357952,0.153408,0.051136,1.76256
31.7,-106.6,0.04,0.02,0.0,0.0,0.345967,0.153408,0.0,0.0,0.664768,0.357952,0.153408,0.051136,1.76256
33.5,-108.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
34.4,-103.9,0.08,0.04,0.01,0.0,0.618426,0.325992,0.050337,0.0,3.528384,1.994304,0.613632,0.25568,3.74544
34.4,-104.8,0.07,0.03,0.0,0.0,0.544119,0.27166,0.026367,0.0,2.04544,1.176128,0.409088,0.153408,3.1212
34.4,-105.7,0.06,0.03,0.0,0.0,0.481797,0.226117,0.005593,0.0,1.124992,0.664768,0.204544,0.102272,2.59794
34.4,-106.6,0.01,0.0,0.0,0.0,0.086292,0.035955,0.0,0.0,0.306816,0.204544,0.051136,0.0,0.4131
34.4,-107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.051136,0.0,0.0
35.3,-103.0,0.09,0.05,0.01,0.0,0.74307,0.411485,0.08789,0.001598,6.187456,3.57952,1.176128,0.460224,4.7277
35.3,-103.9,0.08,0.04,0.01,0.0,0.616828,0.324394,0.049538,0.0,3.374976,1.892032,0.613632,0.204544,3.72708
35.3,-104.8,0.07,0.03,0.0,0.0,0.540923,0.269263,0.024769,0.0,2.147712,1.227264,0.409088,0.153408,3.09366
35.3,-105.7,0.05,0.02,0.0,0.0,0.404294,0.182971,0.0,0.0,0.920448,0.51136,0.153408,0.051136,2.10222
35.3,-106.6,0.0,0.0,0.0,0.0,0.022372,0.009588,0.0,0.0,0.25568,0.153408,0.051136,0.0,0.11016
35.3,-107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.0,0.0
35.3,-108.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.2,-103.0,0.09,0.05,0.01,0.0,0.726291,0.404294,0.084694,0.0,4.448832,2.454528,0.76704,0.25568,4.64508
36.2,-103.9,0.07,0.03,0.0,0.0,0.542521,0.270062,0.025568,0.0,2.914752,1.585216,0.460224,0.153408,3.10284
36.2,-104.8,0.05,0.02,0.0,0.0,0.392309,0.177378,0.0,0.0,1.482944,0.818176,0.204544,0.102272,2.03796
36.2,-105.7,0.01,0.0,0.0,0.0,0.064719,0.026367,0.0,0.0,0.357952,0.204544,0.051136,0.0,0.30294
36.2,-106.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
36.2,-107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.1,-103.9,0.07,0.04,0.01,0.0,0.590461,0.305218,0.040749,0.0,2.249984,1.2784,0.409088,0.153408,3.50676
37.1,-106.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.3,-114.7,0.01,0.0,0.0,0.0,0.094282,0.039151,0.0,0.0,0.357952,0.153408,0.051136,0.0,0.44982
35.3,-115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.102272,0.0,0.0,0.0
36.2,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.102272,0.051136,0.0,0.0
36.2,-115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
36.2,-116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
37.1,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.0,0.0
37.1,-115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
38.0,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
38.9,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
38.9,-115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.051136,0.051136,0.0,0.0
38.9,-116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.0,0.0
38.9,-117.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.051136,0.051136,0.0,0.0
38.9,-118.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
38.9,-119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
39.8,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.153408,0.051136,0.0,0.0
39.8,-115.6,0.06,0.03,0.0,0.0,0.465817,0.214931,0.000799,0.0,0.460224,0.306816,0.102272,0.051136,2.46942
39.8,-116.5,0.07,0.03,0.0,0.0,0.526541,0.258876,0.019975,0.0,0.664768,0.409088,0.204544,0.102272,2.97432
39.8,-117.4,0.07,0.03,0.0,0.0,0.525742,0.258077,0.019975,0.0,0.562496,0.357952,0.153408,0.051136,2.96514
39.8,-118.3,0.01,0.01,0.0,0.0,0.096679,0.03995,0.0,0.0,0.306816,0.204544,0.102272,0.051136,0.459
39.8,-119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.0,0.0
39.8,-120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
40.7,-114.7,0.05,0.02,0.0,0.0,0.420274,0.190961,0.0,0.0,0.460224,0.306816,0.102272,0.051136,2.19402
40.7,-115.6,0.07,0.03,0.0,0.0,0.549712,0.275655,0.027965,0.0,0.715904,0.460224,0.204544,0.102272,3.1671
40.7,-116.5,0.06,0.03,0.0,0.0,0.496978,0.237303,0.011186,0.0,0.613632,0.409088,0.153408,0.102272,2.72646
40.7,-117.4,0.05,0.02,0.0,0.0,0.37553,0.168589,0.0,0.0,0.357952,0.25568,0.102272,0.051136,1.93698
40.7,-118.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.153408,0.051136,0.051136,0.0
40.7,-119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.051136,0.0,0.0
41.6,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25568,0.102272,0.051136,0.0,0.0
41.6,-115.6,0.01,0.0,0.0,0.0,0.080699,0.033558,0.0,0.0,0.25568,0.153408,0.051136,0.051136,0.38556
41.6,-116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.102272,0.051136,0.0,0.0
41.6,-117.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.051136,0.0,0.0
41.6,-118.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
40.7,-71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
40.7,-72.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.102272,0.0,0.0,0.0
40.7,-73.3,0.01,0.0,0.0,0.0,0.064719,0.026367,0.0,0.0,0.51136,0.25568,0.051136,0.0,0.30294
41.6,-74.2,0.03,0.01,0.0,0.0,0.242097,0.101473,0.0,0.0,1.02272,0.51136,0.102272,0.051136,1.16586
42.5,-74.2,0.04,0.02,0.0,0.0,0.301223,0.131036,0.0,0.0,1.227264,0.613632,0.153408,0.051136,1.50552
42.5,-75.1,0.03,0.01,0.0,0.0,0.266866,0.114257,0.0,0.0,1.073856,0.51136,0.153408,0.051136,1.31274
42.5,-76.0,0.03,0.01,0.0,0.0,0.244494,0.102272,0.0,0.0,1.073856,0.51136,0.102272,0.051136,1.17504
42.5,-76.9,0.02,0.01,0.0,0.0,0.1598,0.065518,0.0,0.0,0.818176,0.357952,0.102272,0.0,0.75276
42.5,-77.8,0.01,0.0,0.0,0.0,0.044744,0.018377,0.0,0.0,0.460224,0.204544,0.051136,0.0,0.21114
42.5,-78.7,0.0,0.0,0.0,0.0,0.003995,0.001598,0.0,0.0,0.306816,0.102272,0.0,0.0,0.01836
42.5,-79.6,0.0,0.0,0.0,0.0,0.016779,0.007191,0.0,0.0,0.357952,0.153408,0.051136,0.0,0.08262
43.4,-73.3,0.02,0.01,0.0,0.0,0.135031,0.05593,0.0,0.0,0.664768,0.306816,0.102272,0.051136,0.6426
43.4,-74.2,0.03,0.01,0.0,0.0,0.233308,0.096679,0.0,0.0,0.76704,0.409088,0.102272,0.051136,1.11078
43.4,-75.1,0.03,0.01,0.0,0.0,0.232509,0.096679,0.0,0.0,0.76704,0.357952,0.102272,0.051136,1.11078
43.4,-76.0,0.02,0.01,0.0,0.0,0.170986,0.070312,0.0,0.0,0.715904,0.306816,0.102272,0.0,0.80784
43.4,-76.9,0.01,0.0,0.0,0.0,0.075106,0.031161,0.0,0.0,0.460224,0.204544,0.051136,0.0,0.35802
43.4,-77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306816,0.102272,0.0,0.0,0.0
43.4,-78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.102272,0.0,0.0,0.0
44.3,-74.2,0.01,0.0,0.0,0.0,0.064719,0.026367,0.0,0.0,0.409088,0.204544,0.051136,0.0,0.30294
44.3,-75.1,0.0,0.0,0.0,0.0,0.025568,0.010387,0.0,0.0,0.306816,0.153408,0.051136,0.0,0.11934
44.3,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.102272,0.0,0.0,0.0
38.9,-82.3,0.06,0.03,0.0,0.0,0.488988,0.230911,0.00799,0.0,1.482944,0.76704,0.25568,0.102272,2.65302
38.9,-83.2,0.06,0.03,0.0,0.0,0.481797,0.226117,0.005593,0.0,1.585216,0.818176,0.25568,0.102272,2.59794
38.9,-84.1,0.05,0.02,0.0,0.0,0.396304,0.178976,0.0,0.0,1.636352,0.76704,0.204544,0.051136,2.05632
39.8,-81.4,0.03,0.01,0.0,0.0,0.269263,0.115056,0.0,0.0,0.869312,0.409088,0.102272,0.051136,1.32192
39.8,-82.3,0.04,0.02,0.0,0.0,0.340374,0.151011,0.0,0.0,1.124992,0.562496,0.153408,0.051136,1.73502
39.8,-83.2,0.05,0.02,0.0,0.0,0.368339,0.164594,0.0,0.0,1.482944,0.715904,0.204544,0.051136,1.89108
39.8,-84.1,0.05,0.02,0.0,0.0,0.361947,0.161398,0.0,0.0,1.636352,0.76704,0.204544,0.051136,1.85436
40.7,-81.4,0.03,0.01,0.0,0.0,0.274856,0.117453,0.0,0.0,0.920448,0.460224,0.102272,0.051136,1.34946
40.7,-82.3,0.03,0.01,0.0,0.0,0.274856,0.117453,0.0,0.0,0.971584,0.460224,0.102272,0.051136,1.34946
40.7,-83.2,0.04,0.02,0.0,0.0,0.298027,0.129438,0.0,0.0,1.124992,0.51136,0.153408,0.051136,1.48716
40.7,-84.1,0.04,0.02,0.0,0.0,0.294831,0.12784,0.0,0.0,1.2784,0.562496,0.153408,0.051136,1.4688
41.6,-81.4,0.02,0.01,0.0,0.0,0.148614,0.061523,0.0,0.0,0.51136,0.25568,0.051136,0.051136,0.70686
41.6,-82.3,0.03,0.01,0.0,0.0,0.246092,0.103071,0.0,0.0,0.76704,0.357952,0.102272,0.051136,1.18422
41.6,-83.2,0.04,0.02,0.0,0.0,0.3196,0.139825,0.0,0.0,1.124992,0.562496,0.153408,0.051136,1.6065
41.6,-84.1,0.04,0.02,0.0,0.0,0.33558,0.148614,0.0,0.0,1.380672,0.613632,0.153408,0.051136,1.70748
34.4,-94.9,0.08,0.04,0.01,0.0,0.656778,0.353957,0.062322,0.0,3.732928,1.943168,0.562496,0.204544,4.06674
34.4,-95.8,0.09,0.05,0.01,0.0,0.732683,0.40749,0.086292,0.000799,4.34656,2.30112,0.664768,0.25568,4.6818
34.4,-96.7,0.1,0.06,0.01,0.0,0.828563,0.449837,0.104669,0.00799,6.085184,3.272704,1.02272,0.409088,5.16834
34.4,-97.6,0.11,0.06,0.01,0.0,0.874106,0.469812,0.113458,0.011186,8.18176,4.448832,1.380672,0.562496,5.39784
34.4,-98.5,0.11,0.06,0.01,0.0,0.902071,0.482596,0.119051,0.013583,8.999936,4.909056,1.53408,0.613632,5.54472
34.4,-99.4,0.13,0.07,0.02,0.0,0.999549,0.525742,0.138227,0.020774,11.352192,6.392,2.096576,0.869312,6.04044
35.3,-94.9,0.09,0.05,0.01,0.0,0.735879,0.408289,0.087091,0.000799,4.244288,2.198848,0.664768,0.25568,4.69098
35.3,-95.8,0.1,0.05,0.01,0.0,0.795804,0.435455,0.098277,0.005593,5.215872,2.81248,0.920448,0.409088,5.0031
35.3,-96.7,0.11,0.06,0.01,0.0,0.902071,0.482596,0.119051,0.013583,6.545408,3.477248,1.073856,0.460224,5.54472
35.3,-97.6,0.13,0.07,0.02,0.0,1.077851,0.560898,0.153408,0.027166,8.488576,4.653376,1.482944,0.613632,6.44436
35.3,-98.5,0.12,0.06,0.02,0.0,0.963594,0.509762,0.131036,0.018377,9.664704,5.36928,1.738624,0.715904,5.85684
35.3,-99.4,0.12,0.06,0.02,0.0,0.946815,0.502571,0.12784,0.016779,12.323776,7.056768,2.403392,1.02272,5.77422
36.2,-94.9,0.09,0.05,0.01,0.0,0.705517,0.389912,0.078302,0.0,4.193152,2.198848,0.664768,0.25568,4.47984
36.2,-95.8,0.09,0.05,0.01,0.0,0.755055,0.417078,0.090287,0.002397,5.36928,2.761344,0.818176,0.357952,4.79196
36.2,-96.7,0.1,0.06,0.01,0.0,0.834156,0.452234,0.106267,0.00799,7.41472,4.039744,1.2784,0.51136,5.19588
36.2,-97.6,0.11,0.06,0.01,0.0,0.899674,0.481797,0.118252,0.013583,8.590848,4.755648,1.53408,0.613632,5.53554
36.2,-98.5,0.11,0.06,0.01,0.0,0.895679,0.4794,0.117453,0.012784,9.357888,5.164736,1.636352,0.664768,5.508
36.2,-99.4,0.11,0.06,0.01,0.0,0.883694,0.474606,0.115855,0.011985,10.176064,5.727232,1.892032,0.76704,5.45292
42.5,-120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,-121.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
42.5,-122.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
42.5,-123.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
43.4,-118.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
43.4,-119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
43.4,-120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.4,-121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
43.4,-121.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
43.4,-122.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
43.4,-123.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.3,-117.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
44.3,-118.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
44.3,-119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
44.3,-120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
44.3,-121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
44.3,-121.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.0,0.0,0.0
44.3,-122.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
44.3,-123.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
45.2,-117.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.102272,0.051136,0.0,0.0
45.2,-118.3,0.0,0.0,0.0,0.0,0.009588,0.003995,0.0,0.0,0.204544,0.102272,0.051136,0.0,0.0459
45.2,-119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.0,0.0
45.2,-120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
45.2,-121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
45.2,-121.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.051136,0.0,0.0,0.0
45.2,-122.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.0,0.0
45.2,-123.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.0,0.0
45.2,-124.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
46.1,-123.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
39.8,-76.0,0.04,0.02,0.0,0.0,0.281248,0.120649,0.0,0.0,1.482944,0.664768,0.153408,0.051136,1.38618
39.8,-76.9,0.04,0.02,0.0,0.0,0.317203,0.139026,0.0,0.0,1.585216,0.76704,0.204544,0.051136,1.59732
39.8,-77.8,0.05,0.02,0.0,0.0,0.419475,0.190961,0.0,0.0,1.380672,0.715904,0.204544,0.051136,2.19402
39.8,-79.6,0.03,0.01,0.0,0.0,0.240499,0.099875,0.0,0.0,0.664768,0.306816,0.102272,0.051136,1.1475
40.7,-76.0,0.04,0.02,0.0,0.0,0.306017,0.133433,0.0,0.0,1.329536,0.613632,0.153408,0.051136,1.53306
40.7,-76.9,0.04,0.02,0.0,0.0,0.35156,0.156604,0.0,0.0,1.227264,0.613632,0.153408,0.051136,1.79928
40.7,-77.8,0.03,0.01,0.0,0.0,0.242097,0.101473,0.0,0.0,0.818176,0.357952,0.102272,0.051136,1.16586
40.7,-78.7,0.01,0.01,0.0,0.0,0.118252,0.048739,0.0,0.0,0.51136,0.204544,0.051136,0.0,0.55998
40.7,-79.6,0.03,0.01,0.0,0.0,0.227715,0.094282,0.0,0.0,0.664768,0.306816,0.102272,0.051136,1.08324
40.7,-80.5,0.03,0.01,0.0,0.0,0.242097,0.101473,0.0,0.0,0.818176,0.357952,0.102272,0.051136,1.16586
