lat,lon,pml_52,pml_60,pml_70,pml_77,ins_52,ins_60,ins_70,ins_77,risk_52,risk_60,risk_70,risk_77,gc_check
43.4,-118.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25568,0.204544,0.102272,0.051136,0.0
43.4,-119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.051136,0.051136,0.0
43.4,-120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
43.4,-121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.051136,0.0
43.4,-121.9,0.05,0.03,0.01,0.0,0.41548,0.278851,0.065518,0.000799,0.357952,0.25568,0.153408,0.102272,3.20382
43.4,-122.8,0.03,0.02,0.0,0.0,0.274856,0.186167,0.024769,0.0,0.25568,0.204544,0.102272,0.051136,2.13894
43.4,-123.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.051136,0.0,0.0
44.3,-117.4,0.02,0.01,0.0,0.0,0.151011,0.099875,0.0,0.0,0.204544,0.153408,0.102272,0.051136,1.1475
44.3,-118.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.153408,0.102272,0.051136,0.0
44.3,-119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.051136,0.0
44.3,-120.1,0.03,0.02,0.0,0.0,0.258077,0.17578,0.019975,0.0,0.25568,0.204544,0.102272,0.051136,2.0196
44.3,-121.0,0.06,0.04,0.01,0.0,0.496978,0.349962,0.092684,0.019975,0.562496,0.409088,0.204544,0.153408,4.02084
44.3,-121.9,0.07,0.05,0.01,0.0,0.534531,0.382721,0.104669,0.028764,0.613632,0.460224,0.25568,0.153408,4.39722
44.3,-122.8,0.03,0.02,0.0,0.0,0.26367,0.178976,0.021573,0.0,0.306816,0.25568,0.153408,0.102272,2.05632
44.3,-123.7,0.0,0.0,0.0,0.0,0.028764,0.014382,0.0,0.0,0.204544,0.153408,0.102272,0.051136,0.16524
45.2,-117.4,0.08,0.06,0.02,0.01,0.645592,0.4794,0.141423,0.054332,0.51136,0.409088,0.25568,0.153408,5.508
45.2,-118.3,0.09,0.06,0.02,0.01,0.694331,0.518551,0.159001,0.064719,0.51136,0.409088,0.25568,0.153408,5.95782
45.2,-119.2,0.05,0.03,0.01,0.0,0.401897,0.269263,0.061523,0.0,0.409088,0.306816,0.153408,0.102272,3.09366
45.2,-120.1,0.05,0.03,0.01,0.0,0.393108,0.26367,0.059126,0.0,0.409088,0.306816,0.153408,0.102272,3.0294
45.2,-121.0,0.06,0.04,0.01,0.0,0.47141,0.32759,0.083895,0.013583,0.460224,0.357952,0.204544,0.102272,3.7638
45.2,-121.9,0.05,0.04,0.01,0.0,0.421872,0.284444,0.067915,0.001598,0.460224,0.357952,0.204544,0.102272,3.26808
45.2,-122.8,0.03,0.02,0.0,0.0,0.20774,0.143021,0.005593,0.0,0.409088,0.306816,0.204544,0.102272,1.64322
45.2,-123.7,0.01,0.01,0.0,0.0,0.109463,0.065518,0.0,0.0,0.306816,0.25568,0.153408,0.102272,0.75276
45.2,-124.6,0.0,0.0,0.0,0.0,0.023171,0.011985,0.0,0.0,0.204544,0.153408,0.102272,0.051136,0.1377
46.1,-123.7,0.01,0.0,0.0,0.0,0.075106,0.037553,0.0,0.0,0.204544,0.153408,0.102272,0.051136,0.43146
39.8,-76.0,0.17,0.13,0.05,0.03,1.375878,1.012333,0.413083,0.200549,6.801088,4.960192,2.607936,1.585216,11.63106
39.8,-76.9,0.18,0.13,0.06,0.03,1.451783,1.067464,0.440249,0.221323,7.107904,5.215872,2.710208,1.636352,12.26448
39.8,-77.8,0.21,0.15,0.06,0.03,1.665915,1.22247,0.516953,0.278851,5.829504,4.295424,2.249984,1.380672,14.0454
39.8,-79.6,0.16,0.12,0.05,0.02,1.290385,0.950011,0.382721,0.177378,3.017024,2.198848,1.124992,0.664768,10.91502
40.7,-76.0,0.18,0.13,0.05,0.03,1.427813,1.049886,0.43146,0.214132,6.238592,4.551104,2.352256,1.431808,12.06252
40.7,-76.9,0.19,0.14,0.06,0.03,1.522894,1.119399,0.465817,0.240499,5.573824,4.09088,2.147712,1.2784,12.86118
40.7,-77.8,0.16,0.12,0.05,0.02,1.295179,0.954006,0.384319,0.178976,3.8352,2.761344,1.431808,0.869312,10.96092
40.7,-78.7,0.12,0.09,0.03,0.01,0.978775,0.724693,0.266067,0.117453,2.81248,1.994304,1.02272,0.613632,8.32626
40.7,-79.6,0.16,0.12,0.05,0.02,1.264018,0.931634,0.373133,0.170986,3.426112,2.454528,1.2784,0.76704,10.70388
40.7,-80.5,0.16,0.12,0.05,0.02,1.29438,0.953207,0.384319,0.178976,3.988608,2.863616,1.482944,0.869312,10.95174
41.6,-75.1,0.15,0.11,0.04,0.02,1.215279,0.895679,0.354756,0.161398,4.142016,3.017024,1.53408,0.920448,10.29078
41.6,-76.0,0.16,0.12,0.05,0.02,1.295179,0.953207,0.384319,0.178976,4.704512,3.426112,1.78976,1.073856,10.95174
41.6,-76.9,0.16,0.12,0.05,0.02,1.296777,0.955604,0.385118,0.179775,4.142016,2.965888,1.53408,0.920448,10.97928
41.6,-77.8,0.12,0.09,0.03,0.01,0.922046,0.683145,0.244494,0.107066,2.761344,1.994304,1.02272,0.613632,7.8489
41.6,-78.7,0.09,0.07,0.02,0.01,0.749462,0.558501,0.179775,0.075106,2.352256,1.687488,0.818176,0.51136,6.41682
41.6,-79.6,0.12,0.09,0.03,0.01,0.939624,0.695929,0.250886,0.110262,2.710208,1.994304,1.02272,0.613632,7.99578
41.6,-80.5,0.15,0.11,0.04,0.02,1.203294,0.887689,0.350761,0.159001,2.965888,2.147712,1.124992,0.664768,10.19898
41.6,-71.5,0.1,0.08,0.03,0.01,0.813382,0.604843,0.203745,0.087091,1.636352,1.227264,0.613632,0.409088,6.94926
32.6,-78.7,0.1,0.08,0.03,0.01,0.80699,0.600049,0.201348,0.085493,2.403392,1.738624,0.869312,0.51136,6.89418
32.6,-79.6,0.17,0.13,0.05,0.03,1.378275,1.013931,0.413882,0.201348,3.681792,2.710208,1.431808,0.920448,11.64942
32.6,-80.5,0.22,0.16,0.07,0.04,1.745016,1.279199,0.545717,0.299625,5.676096,4.193152,2.30112,1.431808,14.69718
32.6,-81.4,0.22,0.16,0.07,0.04,1.772981,1.303169,0.5593,0.308414,6.443136,4.806784,2.607936,1.636352,14.97258
33.5,-78.7,0.18,0.13,0.05,0.03,1.407838,1.035504,0.424269,0.209338,5.267008,3.886336,2.04544,1.2784,11.89728
33.5,-79.6,0.22,0.17,0.07,0.04,1.78976,1.31835,0.570486,0.314007,7.772672,5.778368,3.170432,1.943168,15.147
33.5,-80.5,0.23,0.17,0.07,0.04,1.82172,1.347913,0.59126,0.324394,8.43744,6.289728,3.426112,2.147712,15.48666
33.5,-81.4,0.22,0.16,0.07,0.04,1.776976,1.306365,0.562496,0.310012,6.90336,5.1136,2.761344,1.738624,15.0093
34.4,-79.6,0.23,0.17,0.08,0.04,1.836102,1.361496,0.600049,0.329188,8.9488,6.64768,3.630656,2.249984,15.64272
34.4,-80.5,0.23,0.17,0.08,0.04,1.871258,1.394255,0.62322,0.341173,8.9488,6.698816,3.630656,2.249984,16.0191
34.4,-81.4,0.23,0.17,0.07,0.04,1.824117,1.35031,0.592858,0.325193,7.363584,5.471552,2.965888,1.840896,15.5142
34.4,-82.3,0.22,0.16,0.07,0.04,1.760996,1.291184,0.55131,0.304419,5.676096,4.244288,2.30112,1.431808,14.83488
43.4,-102.1,0.29,0.22,0.11,0.06,2.294728,1.754604,0.876503,0.476204,15.801024,12.323776,7.15904,4.653376,20.15928
43.4,-103.0,0.3,0.22,0.11,0.06,2.359447,1.788162,0.901272,0.493782,12.170368,9.511296,5.573824,3.681792,20.54484
43.4,-103.9,0.28,0.22,0.11,0.06,2.260371,1.736227,0.86292,0.467415,7.15904,5.62496,3.32384,2.198848,19.94814
43.4,-96.7,0.24,0.18,0.08,0.04,1.902419,1.423019,0.643994,0.35156,8.846528,6.64768,3.630656,2.30112,16.34958
43.4,-97.6,0.26,0.2,0.1,0.05,2.089385,1.597201,0.765442,0.413083,10.789696,8.232896,4.551104,2.914752,18.35082
43.4,-98.5,0.28,0.21,0.11,0.06,2.217225,1.713056,0.84694,0.45543,12.374912,9.511296,5.318144,3.426112,19.68192
44.3,-102.1,0.29,0.22,0.11,0.06,2.278748,1.745815,0.870111,0.472209,9.97152,7.874944,4.653376,3.06816,20.0583
44.3,-103.0,0.31,0.23,0.12,0.06,2.446538,1.833705,0.93483,0.516953,9.766976,7.6704,4.60224,3.06816,21.0681
44.3,-103.9,0.3,0.23,0.12,0.06,2.410583,1.814529,0.920448,0.507365,7.312448,5.829504,3.528384,2.352256,20.84778
44.3,-96.7,0.24,0.18,0.08,0.05,1.954354,1.471758,0.677552,0.368339,7.619264,5.778368,3.170432,1.994304,16.90956
44.3,-97.6,0.25,0.19,0.09,0.05,1.984716,1.500522,0.697527,0.378726,7.721536,5.88064,3.272704,2.04544,17.24004
44.3,-98.5,0.26,0.2,0.09,0.05,2.058224,1.568437,0.744668,0.402696,8.897664,6.749952,3.784064,2.403392,18.02034
45.2,-100.3,0.26,0.2,0.09,0.05,2.051033,1.562045,0.740673,0.401098,9.306752,7.15904,4.09088,2.607936,17.9469
45.2,-101.2,0.26,0.2,0.1,0.05,2.110958,1.617176,0.779824,0.420274,9.613568,7.41472,4.295424,2.761344,18.58032
45.2,-102.1,0.28,0.22,0.11,0.06,2.245989,1.729036,0.858126,0.46342,8.539712,6.749952,4.039744,2.659072,19.86552
45.2,-103.0,0.28,0.22,0.11,0.06,2.268361,1.740222,0.866116,0.469013,6.852224,5.522688,3.32384,2.249984,19.99404
45.2,-103.9,0.28,0.21,0.11,0.06,2.223617,1.717051,0.849337,0.457028,5.1136,4.09088,2.454528,1.636352,19.72782
45.2,-96.7,0.23,0.17,0.07,0.04,1.823318,1.349511,0.592059,0.325193,7.619264,5.727232,3.170432,1.994304,15.50502
45.2,-97.6,0.23,0.17,0.08,0.04,1.872856,1.395853,0.624818,0.341972,7.568128,5.676096,3.119296,1.994304,16.03746
45.2,-98.5,0.24,0.18,0.08,0.05,1.950359,1.467763,0.675155,0.36754,7.92608,5.982912,3.32384,2.096576,16.86366
45.2,-99.4,0.26,0.19,0.09,0.05,2.041445,1.553256,0.734281,0.397902,8.43744,6.443136,3.630656,2.352256,17.84592
46.1,-101.2,0.26,0.2,0.1,0.05,2.091782,1.599598,0.76704,0.414681,8.795392,6.852224,3.988608,2.607936,18.37836
46.1,-102.1,0.27,0.21,0.1,0.05,2.145315,1.649935,0.802196,0.432259,7.465856,5.829504,3.477248,2.30112,18.9567
35.3,-85.0,0.21,0.16,0.07,0.04,1.702669,1.248837,0.530536,0.288439,6.13632,4.499968,2.403392,1.482944,14.34834
35.3,-85.9,0.24,0.18,0.08,0.04,1.889635,1.411833,0.635205,0.347565,8.18176,6.034048,3.221568,1.994304,16.22106
35.3,-86.8,0.28,0.21,0.11,0.06,2.218823,1.714654,0.84694,0.45543,10.891968,8.079488,4.34656,2.710208,19.70028
35.3,-87.7,0.27,0.21,0.1,0.06,2.193255,1.69388,0.832558,0.44744,12.732864,9.46016,5.1136,3.170432,19.4616
35.3,-88.6,0.24,0.18,0.08,0.05,1.947163,1.464567,0.672758,0.365942,11.965824,8.846528,4.806784,2.965888,16.82694
35.3,-89.5,0.22,0.17,0.07,0.04,1.792157,1.320747,0.572084,0.314806,9.71584,7.107904,3.784064,2.30112,15.17454
36.2,-82.3,0.16,0.12,0.05,0.02,1.272008,0.937227,0.376329,0.172584,3.374976,2.454528,1.329536,0.818176,10.76814
36.2,-83.2,0.16,0.12,0.05,0.02,1.28639,0.947614,0.381123,0.176579,3.32384,2.454528,1.2784,0.818176,10.88748
36.2,-84.1,0.19,0.14,0.06,0.03,1.47815,1.08664,0.449837,0.228514,4.806784,3.528384,1.892032,1.124992,12.4848
36.2,-85.0,0.22,0.16,0.07,0.04,1.744217,1.279199,0.544918,0.299625,6.289728,4.60224,2.454528,1.482944,14.69718
36.2,-85.9,0.24,0.18,0.08,0.04,1.896027,1.417426,0.6392,0.349163,8.386304,6.187456,3.32384,2.04544,16.28532
36.2,-86.8,0.25,0.19,0.09,0.05,2.015877,1.529286,0.717502,0.389113,10.99424,8.130624,4.34656,2.710208,17.57052
36.2,-87.7,0.25,0.19,0.09,0.05,1.984716,1.500522,0.697527,0.378726,11.863552,8.744256,4.704512,2.914752,17.24004
36.2,-88.6,0.23,0.17,0.08,0.04,1.872057,1.395054,0.624019,0.341173,11.045376,8.130624,4.34656,2.710208,16.02828
36.2,-89.5,0.22,0.16,0.07,0.04,1.770584,1.300772,0.557702,0.307615,8.999936,6.596544,3.528384,2.198848,14.94504
26.3,-96.7,0.23,0.17,0.08,0.04,1.855278,1.379873,0.613632,0.33558,3.017024,2.352256,1.380672,0.920448,15.85386
26.3,-97.6,0.28,0.21,0.11,0.06,2.210833,1.70986,0.844543,0.453832,5.267008,4.142016,2.454528,1.636352,19.6452
26.3,-98.5,0.28,0.21,0.11,0.06,2.211632,1.710659,0.844543,0.453832,7.210176,5.676096,3.32384,2.198848,19.65438
27.2,-96.7,0.24,0.18,0.08,0.05,1.931183,1.450185,0.662371,0.361148,4.244288,3.32384,1.943168,1.2784,16.6617
27.2,-97.6,0.28,0.21,0.11,0.06,2.211632,1.710659,0.844543,0.453832,6.443136,5.062464,2.965888,1.943168,19.65438
27.2,-98.5,0.28,0.21,0.11,0.06,2.224416,1.717051,0.849337,0.457028,8.43744,6.64768,3.886336,2.505664,19.72782
27.2,-99.4,0.24,0.18,0.08,0.04,1.912806,1.432607,0.650386,0.354756,6.954496,5.36928,3.06816,1.994304,16.45974
28.1,-94.9,0.19,0.14,0.06,0.03,1.525291,1.120198,0.466616,0.240499,3.170432,2.352256,1.2784,0.76704,12.87036
28.1,-95.8,0.23,0.17,0.07,0.04,1.801745,1.329536,0.578476,0.318002,3.784064,2.914752,1.636352,1.02272,15.27552
28.1,-96.7,0.24,0.18,0.08,0.05,1.927987,1.446989,0.660773,0.35955,4.755648,3.681792,2.096576,1.329536,16.62498
28.1,-97.6,0.27,0.2,0.1,0.05,2.126139,1.631558,0.789412,0.425867,7.261312,5.62496,3.221568,2.04544,18.74556
28.1,-98.5,0.28,0.22,0.11,0.06,2.237999,1.724242,0.85493,0.461023,9.97152,7.772672,4.499968,2.914752,19.81044
28.1,-99.4,0.28,0.22,0.11,0.06,2.236401,1.723443,0.854131,0.460224,10.99424,8.590848,4.960192,3.221568,19.80126
29.0,-100.3,0.28,0.22,0.11,0.06,2.238798,1.725041,0.85493,0.461023,14.624896,11.301056,6.494272,4.193152,19.81962
29.0,-94.0,0.25,0.19,0.09,0.05,1.999098,1.513306,0.706316,0.38352,4.244288,3.221568,1.78976,1.124992,17.38692
29.0,-94.9,0.24,0.18,0.08,0.05,1.934379,1.452582,0.663969,0.361947,5.88064,4.448832,2.403392,1.482944,16.68924
29.0,-95.8,0.23,0.17,0.07,0.04,1.830509,1.356702,0.596853,0.32759,6.545408,4.909056,2.607936,1.636352,15.58764
29.0,-96.7,0.25,0.19,0.09,0.05,2.017475,1.530085,0.718301,0.389912,6.289728,4.806784,2.710208,1.738624,17.5797
29.0,-97.6,0.28,0.22,0.11,0.06,2.231607,1.721046,0.852533,0.459425,8.488576,6.596544,3.784064,2.454528,19.77372
29.0,-98.5,0.3,0.22,0.11,0.06,2.362643,1.78976,0.902071,0.494581,11.965824,9.306752,5.420416,3.528384,20.5632
29.0,-99.4,0.3,0.23,0.11,0.06,2.390608,1.804941,0.913257,0.501772,15.238528,11.812416,6.852224,4.448832,20.73762
29.9,-100.3,0.29,0.22,0.11,0.06,2.304316,1.759398,0.880498,0.478601,19.380544,14.931712,8.539712,5.522688,20.21436
29.9,-101.2,0.28,0.22,0.11,0.06,2.275552,1.744217,0.869312,0.47141,17.335104,13.397632,7.6704,4.960192,20.03994
29.9,-102.1,0.26,0.2,0.1,0.05,2.095777,1.603593,0.769437,0.41548,14.778304,11.301056,6.340864,4.039744,18.42426
29.9,-103.0,0.22,0.16,0.07,0.04,1.760996,1.291983,0.552109,0.304419,8.9488,6.801088,3.732928,2.352256,14.84406
29.9,-103.9,0.14,0.11,0.04,0.02,1.152957,0.850935,0.331585,0.150212,2.352256,1.78976,0.971584,0.613632,9.7767
29.9,-94.0,0.28,0.21,0.11,0.06,2.222019,1.716252,0.848538,0.456229,7.6704,5.931776,3.374976,2.147712,19.71864
29.9,-94.9,0.28,0.21,0.11,0.06,2.210833,1.710659,0.844543,0.453832,9.46016,7.056768,3.784064,2.30112,19.65438
29.9,-95.8,0.24,0.18,0.08,0.04,1.904816,1.425416,0.644793,0.352359,9.97152,7.363584,3.886336,2.352256,16.37712
29.9,-96.7,0.26,0.2,0.1,0.05,2.100571,1.607588,0.772633,0.417078,8.897664,6.749952,3.732928,2.352256,18.47016
29.9,-97.6,0.28,0.22,0.11,0.06,2.252381,1.732232,0.859724,0.465018,10.48288,7.977216,4.499968,2.914752,19.90224
29.9,-98.5,0.31,0.23,0.12,0.07,2.464915,1.843293,0.941222,0.522546,15.08512,11.556736,6.64768,4.295424,21.17826
29.9,-99.4,0.3,0.23,0.12,0.06,2.407387,1.81373,0.919649,0.506566,20.556672,15.801024,9.051072,5.829504,20.8386
30.8,-100.3,0.29,0.22,0.11,0.06,2.286738,1.74981,0.873307,0.473807,21.7328,16.6192,9.357888,5.982912,20.1042
30.8,-101.2,0.29,0.22,0.11,0.06,2.293929,1.753805,0.876503,0.476204,21.22144,16.261248,9.255616,5.931776,20.1501
30.8,-102.1,0.29,0.22,0.11,0.06,2.299522,1.757001,0.878101,0.477802,23.471424,18.15328,10.431744,6.749952,20.18682
30.8,-103.0,0.28,0.22,0.11,0.06,2.262768,1.737825,0.864518,0.467415,17.590784,13.602176,7.772672,5.011328,19.9665
30.8,-103.9,0.24,0.18,0.08,0.04,1.897625,1.419024,0.640798,0.349962,6.954496,5.318144,2.965888,1.892032,16.30368
30.8,-104.8,0.12,0.09,0.03,0.01,0.932433,0.691135,0.248489,0.108664,1.431808,1.073856,0.613632,0.357952,7.9407
30.8,-105.7,0.16,0.12,0.05,0.02,1.253631,0.923644,0.369138,0.168589,0.971584,0.76704,0.460224,0.306816,10.61208
30.8,-94.0,0.23,0.17,0.08,0.04,1.847288,1.372682,0.608039,0.333183,7.977216,5.931776,3.221568,1.994304,15.77124
30.8,-94.9,0.23,0.17,0.08,0.04,1.843293,1.367888,0.604843,0.331585,9.46016,7.056768,3.784064,2.352256,15.71616
30.8,-95.8,0.23,0.17,0.07,0.04,1.830509,1.356702,0.596853,0.32759,10.534016,7.823808,4.193152,2.607936,15.58764
30.8,-96.7,0.25,0.19,0.09,0.05,2.006289,1.520497,0.71111,0.385917,11.812416,8.846528,4.85792,3.017024,17.46954
30.8,-97.6,0.3,0.22,0.11,0.06,2.360246,1.788961,0.901272,0.493782,16.056704,12.170368,6.801088,4.295424,20.55402
30.8,-98.5,0.31,0.23,0.12,0.07,2.475302,1.848886,0.945217,0.524943,22.960064,17.539648,9.920384,6.340864,21.24252
30.8,-99.4,0.29,0.22,0.11,0.06,2.345065,1.780971,0.895679,0.489787,24.80096,19.022592,10.789696,6.90336,20.46222
31.7,-100.3,0.31,0.23,0.12,0.06,2.448136,1.834504,0.93483,0.517752,27.10208,20.658944,11.607872,7.41472,21.07728
31.7,-101.2,0.29,0.22,0.11,0.06,2.316301,1.76579,0.884493,0.481797,27.920256,21.323712,12.01696,7.6704,20.2878
31.7,-102.1,0.29,0.22,0.11,0.06,2.305914,1.760197,0.880498,0.4794,24.443008,18.715776,10.585152,6.801088,20.22354
31.7,-103.0,0.28,0.22,0.11,0.06,2.265964,1.739423,0.865317,0.469013,16.312384,12.579456,7.210176,4.653376,19.98486
31.7,-103.9,0.26,0.2,0.09,0.05,2.058224,1.568437,0.744668,0.402696,8.590848,6.596544,3.784064,2.403392,18.02034
31.7,-104.8,0.18,0.13,0.05,0.03,1.437401,1.057077,0.435455,0.217328,3.630656,2.761344,1.53408,0.971584,12.14514
31.7,-105.7,0.2,0.15,0.06,0.03,1.617975,1.187314,0.500174,0.266067,2.04544,1.585216,0.920448,0.613632,13.64148
31.7,-94.0,0.24,0.18,0.08,0.05,1.935977,1.45418,0.665567,0.362746,7.92608,5.931776,3.221568,1.994304,16.7076
31.7,-94.9,0.24,0.18,0.08,0.04,1.888836,1.410235,0.634406,0.346766,9.051072,6.749952,3.681792,2.30112,16.2027
31.7,-95.8,0.24,0.18,0.08,0.04,1.905615,1.426215,0.645592,0.352359,11.863552,8.846528,4.806784,3.017024,16.3863
31.7,-96.7,0.27,0.2,0.1,0.05,2.129335,1.633955,0.79101,0.426666,14.266944,10.687424,5.88064,3.681792,18.7731
31.7,-97.6,0.29,0.22,0.11,0.06,2.331482,1.77378,0.890086,0.485792,20.812352,15.698752,8.69312,5.522688,20.3796
31.7,-98.5,0.31,0.23,0.12,0.07,2.46092,1.841695,0.940423,0.520948,27.153216,20.812352,11.76128,7.516992,21.1599
31.7,-99.4,0.32,0.24,0.12,0.07,2.530433,1.878449,0.96679,0.540124,28.227072,21.630528,12.27264,7.874944,21.58218
32.6,-100.3,0.31,0.23,0.12,0.07,2.464116,1.843293,0.941222,0.521747,38.198592,29.300928,16.568064,10.636288,21.17826
32.6,-101.2,0.3,0.23,0.11,0.06,2.397799,1.808137,0.915654,0.504169,36.102016,27.766848,15.85216,10.176064,20.77434
32.6,-102.1,0.3,0.23,0.11,0.06,2.395402,1.807338,0.914855,0.50337,27.766848,21.323712,12.170368,7.823808,20.76516
32.6,-94.9,0.26,0.19,0.09,0.05,2.040646,1.552457,0.733482,0.397103,10.329472,7.772672,4.244288,2.659072,17.83674
32.6,-95.8,0.28,0.22,0.11,0.06,2.230009,1.720247,0.851734,0.458626,13.448768,10.073792,5.573824,3.477248,19.76454
32.6,-96.7,0.34,0.25,0.13,0.07,2.744565,1.990309,1.048288,0.597652,19.789632,14.880576,8.18176,5.164736,22.86738
32.6,-97.6,0.35,0.25,0.13,0.08,2.778123,2.007887,1.061072,0.606441,26.59072,20.096448,11.24992,7.15904,23.06934
32.6,-98.5,0.31,0.23,0.12,0.07,2.458523,1.840097,0.938825,0.520149,30.42592,23.215744,13.090816,8.386304,21.14154
32.6,-99.4,0.33,0.24,0.13,0.07,2.627911,1.928786,1.003544,0.565692,34.414528,26.283904,14.82944,9.511296,22.16052
33.5,-100.3,0.31,0.23,0.12,0.06,2.440945,1.831308,0.932433,0.515355,41.011072,31.653184,18.051008,11.607872,21.04056
33.5,-101.2,0.31,0.23,0.12,0.06,2.451332,1.836102,0.936428,0.518551,39.11904,30.016832,16.977152,10.891968,21.09564
33.5,-102.1,0.31,0.23,0.12,0.07,2.478498,1.850484,0.946815,0.525742,31.70432,24.340736,13.80672,8.846528,21.26088
33.5,-103.0,0.29,0.22,0.11,0.06,2.308311,1.761795,0.882096,0.480199,22.960064,17.744192,10.2272,6.596544,20.2419
33.5,-94.9,0.25,0.19,0.09,0.05,2.012681,1.525291,0.715105,0.387515,12.374912,9.306752,5.062464,3.170432,17.52462
33.5,-95.8,0.28,0.21,0.1,0.06,2.198049,1.698674,0.836553,0.449837,15.136256,11.301056,6.13632,3.8352,19.51668
33.5,-96.7,0.32,0.24,0.12,0.07,2.595951,1.912007,0.991559,0.557702,22.704384,17.079424,9.46016,5.982912,21.96774
33.5,-97.6,0.33,0.24,0.13,0.07,2.671057,1.951957,1.020323,0.577677,28.789568,21.783936,12.170368,7.721536,22.42674
33.5,-98.5,0.31,0.23,0.12,0.06,2.448136,1.834504,0.93483,0.517752,30.119104,22.960064,12.886272,8.18176,21.07728
33.5,-99.4,0.31,0.23,0.12,0.07,2.463317,1.842494,0.941222,0.521747,36.204288,27.766848,15.698752,10.073792,21.16908
34.4,-100.3,0.33,0.24,0.13,0.07,2.618323,1.924791,1.000348,0.563295,40.857664,31.755456,18.357824,11.863552,22.11462
34.4,-101.2,0.33,0.24,0.12,0.07,2.599946,1.914404,0.993157,0.558501,38.454272,30.016832,17.437376,11.352192,21.99528
34.4,-102.1,0.31,0.23,0.12,0.07,2.487287,1.855278,0.950011,0.528139,31.19296,24.2896,14.113536,9.20448,21.31596
34.4,-103.0,0.29,0.22,0.11,0.06,2.327487,1.771383,0.889287,0.484993,21.374848,16.6192,9.613568,6.238592,20.35206
35.3,-100.3,0.33,0.24,0.13,0.07,2.638298,1.934379,1.008338,0.568888,40.090624,31.499776,18.40896,12.068096,22.22478
35.3,-101.2,0.32,0.24,0.12,0.07,2.587961,1.908012,0.988363,0.555305,36.664512,28.687296,16.721472,10.891968,21.92184
35.3,-102.1,0.3,0.23,0.11,0.06,2.377824,1.79775,0.908463,0.498576,27.817984,21.528256,12.323776,7.977216,20.655
36.2,-100.3,0.32,0.24,0.12,0.07,2.586363,1.907213,0.987564,0.554506,31.857728,24.596416,14.0624,9.102208,21.91266
36.2,-101.2,0.31,0.23,0.12,0.07,2.468111,1.844891,0.94282,0.522546,25.31232,19.585088,11.24992,7.261312,21.19662
36.2,-102.1,0.28,0.22,0.11,0.06,2.263567,1.737825,0.864518,0.468214,18.15328,13.908992,7.874944,5.011328,19.9665
37.1,-112.0,0.05,0.04,0.01,0.0,0.420274,0.282047,0.067116,0.001598,0.664768,0.460224,0.25568,0.153408,3.24054
37.1,-112.9,0.05,0.03,0.01,0.0,0.393108,0.26367,0.059126,0.0,0.664768,0.460224,0.25568,0.153408,3.0294
37.1,-113.8,0.07,0.05,0.02,0.0,0.581672,0.42347,0.120649,0.039151,0.76704,0.562496,0.306816,0.204544,4.8654
38.0,-109.3,0.03,0.02,0.0,0.0,0.262871,0.178177,0.021573,0.0,0.25568,0.153408,0.102272,0.051136,2.04714
38.0,-110.2,0.06,0.04,0.01,0.0,0.469812,0.325992,0.083895,0.012784,0.460224,0.357952,0.204544,0.102272,3.74544
38.0,-111.1,0.06,0.04,0.01,0.0,0.488189,0.341972,0.089488,0.017578,0.664768,0.460224,0.25568,0.153408,3.92904
38.0,-112.0,0.05,0.03,0.01,0.0,0.361148,0.242896,0.050337,0.0,0.562496,0.409088,0.204544,0.153408,2.79072
38.0,-112.9,0.04,0.03,0.0,0.0,0.298027,0.201348,0.03196,0.0,0.51136,0.357952,0.204544,0.102272,2.31336
38.0,-113.8,0.05,0.03,0.01,0.0,0.386716,0.259675,0.057528,0.0,0.562496,0.409088,0.204544,0.102272,2.9835
38.9,-109.3,0.04,0.03,0.01,0.0,0.340374,0.229313,0.043945,0.0,0.306816,0.204544,0.102272,0.102272,2.63466
38.9,-110.2,0.07,0.05,0.01,0.0,0.532933,0.381123,0.104669,0.027965,0.613632,0.460224,0.25568,0.153408,4.37886
38.9,-111.1,0.06,0.04,0.01,0.0,0.465817,0.321997,0.082297,0.011985,0.51136,0.409088,0.204544,0.102272,3.69954
38.9,-112.0,0.04,0.02,0.0,0.0,0.281248,0.190162,0.027166,0.0,0.357952,0.25568,0.153408,0.102272,2.18484
38.9,-112.9,0.04,0.02,0.0,0.0,0.286042,0.194157,0.027965,0.0,0.357952,0.25568,0.153408,0.102272,2.23074
38.9,-113.8,0.02,0.02,0.0,0.0,0.196554,0.13583,0.002397,0.0,0.25568,0.153408,0.102272,0.051136,1.5606
39.8,-110.2,0.06,0.05,0.01,0.0,0.512159,0.363545,0.097478,0.023171,0.51136,0.357952,0.204544,0.102272,4.1769
